0	虎门大桥开始出现问题的时候，专家说是水马的原因，虎门大桥安全的很。现在结果出来了，专家该怎么说？还好没出大的事故，万幸中的万幸，以后所谓的专家能不能严谨的下定论！ 佳木斯	回复@basta2002:是假新闻吗？;多刷刷微博吧…结果就是告诉你 以后看一个新闻 请先判断下真实性…  钢索断裂是去年的事 已经更换 公众号移花接木造的假新闻;	rumor	05月11日 10:39
122	#南通身边事#【点蚊香引发爆燃 如东新店一家五口严重烧伤盼社会援助】前天深夜，如东新店一间出租屋突发爆燃。屋内的爷爷、奶奶和三个孙子、孙女被严重烧伤。爆燃的威力巨大，出租屋屋顶被气浪掀翻，屋内的五人均被烧伤。49岁的爷爷、奶奶忍着剧痛，将三个孩子抱出屋外。 事故发生后，如东公安、消防等部门也立即赶到现场，第一时间将5名伤者送到通大附院治疗。据调查，很可能是由于液化气罐开关没拧紧，导致液化气泄漏，然后夜里有蚊子，起来点蚊香引发了爆炸事故。一家五口都是深三度烧伤，目前已经花去医疗费几十万。据了解，保守治疗让病人脱离生命危险，可能需要数百万医疗费。这对于一个普通打工家庭来说，无疑是天文数字。伤者儿子陈荣超：以他个人能力和亲戚朋友的能力，肯定是支撑不了，希望经过报道，社会上的好心人给点温暖，给点帮助。陈荣超手机：13142910896 http	弄个众筹吧;	non-rumor	2018/7/10 23:59
123	#王源很王很丸圆# #fila代言人王源# #王源代言QQ会员# #王源代言惠普星系列# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。@TFBOYS-王源 #王源[超话]#  原始用户	nan	non-rumor	2018/7/10 23:59
124	#泰国游船翻船#【普吉沉船头七祭：家属哭喊“杰杰要拉紧母亲的手，不要掉队”】当地时间7月11日上午9时许，泰国普吉岛翻船事故遇难者家属在码头进行“头七” 祭拜。海边沿岸摆满鲜花，不少家属互相搀扶前来悼念。一来自重庆的家属朝海喊话“跟小姨一起回家”。幸存者黄先生也身着病服前来悼念。http	愿他们走好。;太心酸了;记得牵紧手一起回家;	non-rumor	2018/7/11 12:00
125	终于把小骨的【宋暖】看完了。曾经的我也曾处处送暖，为人和善、赤子情怀，心思透明、乐于奉献。常常结交意外的惊喜、意外的朋友，坚韧、从容、不轻言放弃、积极阳光。但现在，好像不是了，我犹豫、事故、冷漠，再见宋暖，很惭愧，不想说是生活打败了我，只是自我放逐。宋暖，期望再次遇见你。  [组图共4张] 原图	nan	non-rumor	2018/7/11 23:59
126	点一根，照亮你们回家的路。愿，安息🙏走好同胞，走好孩子们。愿来世无风无浪#关注泰国普吉岛沉船事故#	nan	non-rumor	2018/7/11 23:59
127	在里约热内卢，一个坐在出租车里的外地旅客问司机：“听说，你们这里的司机开起车来车速惊人，可是却很少出事故。这是什么原因呢？”  原图	nan	non-rumor	2018/7/11 23:59
128	《韩国夫妇在美国医院给娃喝了杯奶，不料却收到18836美元账单》去年1月，SamHausen经历了一次轻微的摩托车事故，一辆救护车把他带到3级创伤中心。http	nan	non-rumor	2018/7/11 23:59
129	#法庭提醒# 【转发，让更多人孩子看看！萌萌哒的防溺水手绘来啦】暑期来了，小伙伴们忍不住想下水消暑啦。防溺水可是每一个青少年小朋友都应该知道的常识哦。为了游泳的安全，防止溺水事故的发生，我们必须注意些什么呢？#五进送平安# @志愿者李仕铭  @韩哲-帮寻人  @公益心君  http	回复@权威发布山西 的表态:;	non-rumor	2018/7/11 23:58
130	不想发头条文章，希望每一次的意见/建议/质疑，都能为这次#泰国普吉岛翻船事故##凤凰号#  的遇难者，多增加一份关注。  [组图共4张] 原图	nan	non-rumor	2018/7/11 23:58
131	从来没有想过车祸事故会发生在自己身上万幸人没有大事后悔自己为啥一定固执的坚持不退步非要去玫瑰海岸！非要有海！对不起，亲爱的，让你过了一个难忘的生日	咋了，英子同学;开车一定要慢，要集中精力;安全第一，后福不浅哪！;	non-rumor	2018/7/11 23:57
132	#接下来收看流星花园大结局#看完一千零一夜 插播广告听到“接下来请收看流星花园大结局”我心想“流星花园这么快就结局了？”就想着那就看一点吧 结果结果。。原来是事故现场  原图	对对对，刚准备跳广告就听到大结局，吓了一跳;	non-rumor	2018/7/11 23:57
133	#泰国游船倾覆# #泰国游船翻船# #泰国普吉岛翻船事故# 泰国媒体最后一句说คนจีนพาคนจีนมาตายที่บ้านเรา “中国人带中国人过来在我们国家找si”，一个奉信佛教的国度 上至国家领导，下至新闻媒体，说出这么令人心寒的话，请给死者最基本的尊重！  原始用户	泰方啥意思，真是做了婊子还想立牌坊！甩锅的这些泰国人会很快得癌症死光光的！;他们信奉佛教是保他们自己人，并不像我们中国信奉的佛教，是普度众生。;泰国信奉的佛教是小乘佛教，只度自己不度他人。;	non-rumor	2018/7/11 23:57
134	#说理论道# 【陕西韩城   毒气事件还无果 闪爆事故又发生  目前都是原因正在进一步调查中】来源：华商报2018-07-12 14	你的微博提到本地大V，想让你的微博获得更多关注，欢迎使用同城爆料>>http://t.cn/RWaGLgH;转发微博;	non-rumor	2018/7/12 23:59
135	#王源很王很丸圆# #fila代言人王源# #王源代言QQ会员# #王源hm中国区新生代形象代言人# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。@TFBOYS-王源 #王源[超话]#  原始用户	nan	non-rumor	2018/7/12 23:59
136	#王源很王很丸圆# #六个核桃品牌代言人王源# #王源六个核桃开窍迎高考# #王源[超话]# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。青春几载暂，春秋岁月长。遍品世事故，心弦自情乡。@TFBOYS-王源[害羞]  原始用户	nan	non-rumor	2018/7/12 23:58
137	#泰国普吉岛翻船事故#本来想去普吉岛的，呵呵呵呵心寒……	nan	non-rumor	2018/7/12 23:58
138	#泰国普吉岛翻船事故##周杰伦 ##告白气球 #演唱会live版 星闻揭秘的秒拍视频	nan	non-rumor	2018/7/12 23:57
139	#王源很王很丸圆# #fila代言人王源# #王源代言QQ会员# #Chopard萧邦品牌大使王源# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。遍品世事故，心弦自情乡。[温暖帽子]@TFBOYS-王源 #王源[超话]#  原始用户	nan	non-rumor	2018/7/12 23:57
140	#泰国普吉岛翻船事故#希望早点找到最后一具遗体，希望中国驻泰国领事馆的同仁们能早点护送他们回国，该回家了。	回复@普吉岛苏林别墅:那就好～最起码觉得完整了;找到了，昨天普吉岛的华人就发布了。只是新闻没说;	non-rumor	2018/7/12 23:56
141	频繁发生这种事故是不是应该停止作业深入调查,这里面一定有违法情节。  原始用户	nan	non-rumor	2018/7/12 23:56
142	#泰国普吉岛翻船事故#每一次都是突破，每个角色都在用心演绎，一步步成为更好的演员，#邓超#加油~~~`	nan	non-rumor	2018/7/12 23:55
143	降着降着自己看开消气了……沈梦瑶  袁一琦angelababy朱正廷 发色    克罗地亚主帅 我想换人 宋茜 赵薇 王俊凯  落户成功离理想生活还有多远  假装夹到腿    赵丽颖 封面  一千零一夜乔欣为刘涛庆生  张杰直播  杨洋在线  我不是药神  镇魂 预告最好看 F4 for you  陈建斌吹花   火箭少女团综  吻技不如一只狗  #泰国普吉岛翻船事故#  关晓彤期末汇报  平安资管汪可盈承认恋情  刘涛蒋欣  名姝第二季  陈坤 信息素  镜头前一定要保持微笑 扶摇35	nan	non-rumor	2018/7/12 23:55
144	【四川江安县一工业园区发生爆燃事故 已致19人死亡】7月12日晚18时30分左右，宜宾市江安县阳春工业园区内宜宾恒达科技有限公司发生一起爆燃事故。截至目前，事故已造成19人死亡，12人受伤。进一步消息正在核查中。via四川在线  [组图共6张] 原图	逝者安息，希望尽快找出世故;估计会有一些不太重要的人落马;;	non-rumor	2018/7/13 7:17
145	#甘泉公安交警走进校园上好暑期前最后一课# 暑期即将来临，为切实提高广大学生的文明交通意识，预防涉及学生道路交通事故的发生，7月13日下午，甘泉公安交警大队结合夏季事故发案规律，深入甘泉县城关第一小学，为该校师生上了2018年暑假前的最后一堂交通安全课。  原图	nan	non-rumor	2018/7/13 23:59
146	四川江安一工业园区发生爆燃事故 已致19人死亡  原始用户	nan	non-rumor	2018/7/13 23:59
147	#抢险救灾，陇南在行动#【转给家人！全国多地暴雨来袭，出行必备安全知识请查收！】近日，全国多地遭受强降雨，中央气象局多次发布暴雨蓝色预警及雷电黄色预警。雨天安全事故易发，提前做好防范是关键！雨天行车要注意什么？车辆不慎落水该如何自救？雷电天气出行该怎样应对？…暴雨天安全避险指南↓↓转存，关键时刻能救命！  [组图共9张] 原图	//@陇南武都发布: #武都椒红·筑梦小康# #抗洪救灾·武都在行动# #做强花椒产业•助力精准扶贫#;//@陇南武都发布: #武都椒红·筑梦小康# #抗洪救灾·武都在行动# #做强花椒产业•助力精准扶贫#;你好，我是汶川大地震重灾区什邡市城东村13组村民。所在地点震后大多成了危房，加上最近暴雨不断，人身安全堪忧啊。十年了，一直未得到相关部门批准并以各种理由推迟灾后重建。请关注一下我们的安全问题，让更多人知道这件事情。谢谢各位了，救救我们吧！如有疑问，请关注我的微博文章！！！;	non-rumor	2018/7/13 23:58
148	【驾考车遭泥头车猛烈撞击 女学员险遭碾压吓得不知所措】7月13日，佛山发生一起三车相撞的交通事故。一辆泥头车疑似车速过快与前方减速的货车相撞，泥头车又撞上准备起步的考试车，车内女学员吓得愣了好几秒才想起解开安全带下车。考试的车辆左侧车身被压扁，所幸事故中无造成人员受伤，事故原因交警还在进一步调查之中。http	nan	non-rumor	2018/7/13 23:58
149	#王源很王很丸圆# #LINEFRIENDS全球首席创造官王源# #王源[超话]# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。青春几载暂，春秋岁月长。遍品世事故，心弦自情乡。@TFBOYS-王源[好爱哦]  原始用户	nan	non-rumor	2018/7/13 23:58
150	#湖北高速路况# 因事故，G70福银高速往黄梅方向小池至龙感湖段，现场行车中断。省内其它高速公路通行正常！	nan	non-rumor	2019/4/17 23:59
151	#无锡# 之旅发生了不少有趣的事儿#旅行# 此生遇见你已经很美【今日金句】一路上遍野皆是春天的气息随处可见的绿的气息微风吹拂，整个人都变得欢快了不少长大后的我们看到动物表演，不只有乐趣我们还看到了些许悲凉鹦鹉叼钱只是表演者圈钱的套路人们却乐在其中殊不知那鹦鹉背后要承受的痛苦【图9⃣️】就在我们前往下一站时，发生了“小事故”还好畅同学命里有贵人化解了丢手机以及找手机的风波此刻很累的你已入睡本小阔爱也准备睡觉觉啦希望明天一切顺利吖 http	nan	non-rumor	2019/4/17 23:58
152	#巴黎欧莱雅彩妆代言人王源# #王源我是唱作人# #王源哈哈农夫# #联合国儿童基金会大使王源# #源基金# #王源[超话]# 少年未经事，懵懂不历情。曲中离愁意，蹙面方私绎。青春几载暂，春秋岁月长。遍品世事故，心弦自情乡。@TFBOYS-王源[互粉]  原始用户	nan	non-rumor	2019/4/17 23:58
153	关于2017年12月12日18时许，在元宝山区平庄镇王府花园南门酒驾肇事逃逸司机尹国栋（农商行行长）与赵玉波和孩子闫昕泽发生交通事故。元宝山区交警队为包庇肇事司机尹国栋和妻子于凤琴的不法行为，元宝山区交警队与肇事司机尹国栋同谋策划如何逃避国家法律制裁，知情不办、不按交通法规履行职责，玩忽职守、徇私枉法、知法犯法。说：尹国栋是国家干部、有公职的人。就让尹国栋的妻子于凤琴（元宝山区实验中教师）为其顶罪，顶罪不成，后又让尹国栋小舅子于秀和为其顶罪，致使酒驾逃逸司机尹国栋无视国法，并与交警队队长邓伟才扬言我有高官做保护，无人敢管此事，为此逍遥法外。至今元宝山区交警队不予出示真实的交通事故责任认定书。元宝山区公安分局交警队这样做的用心何在？天理何在？公道何在？求大家帮帮我。电话15849998200 http	nan	non-rumor	2019/4/17 23:57
154	#马航预言#这几天不是森林大火就是飞机失事。总感觉和红色，光，火，有关系。天气异常，人祸天灾频频发生。。特别是森林大火。。这一连串的事情连起来，像是在预谋一件什么大事一样。。你们不觉得这些事故来的很突然而且莫名奇妙吗？？预言三四五都已经出现了，但是古怪的房子我还是不认为是巴黎圣母院。我的直觉告诉我有事情要发生啊。 [组图共3张] 原图	回复@bale1997:2是森林大火，3是黑洞照片，4是楼下那位回复的，俄罗斯的火烧到了中国。;回复@金泰亨的-hf妃兮:所以234又是啥事;回复@桃李萍什么萍:;	non-rumor	2019/4/17 23:56
155	广州交警通报一宗交通事故情况  原始用户	nan	non-rumor	2019/4/17 23:56
156	【悲剧！上海17岁男孩因琐事与母争吵 跳高架桥当场死亡】4月17日晚10时左右，上海卢浦大桥发生一起跳桥事故。据调查，跳桥者为17岁在校高二男生，经120确认当场死亡。其母讲述，当她驾驶到卢浦大桥时，与儿子因在校同学矛盾发生口角，其子突然跑出车门跳下大桥，女子追逐不及，悲剧发生。#上海17岁男孩跳桥# @中宏网新闻 http	有些父母的嘴坏到你难以想象，不是内心够强大 真的活不到长大;为什么母亲要在路中间停车，就是一种偏激的行为，引得本来就因为矛盾而情绪化的儿子更加往偏激的道路走。可能因为我也是二十岁的年纪吧，碰到这种儿女和父母出现冲突的情况，我总觉得儿女尚不成熟又叛逆的年纪，是父母没有给予足够的温柔和理解;回复@Lulu路_70191:是啊，还要以爱的名义束缚我;	non-rumor	2019/4/18 14:07
157	#拒绝酒驾# 为持续推进“三秦春节严查严防”道路安全攻坚行动，确保攻坚行动取得实效，预防道路交通事故的发生，4月18日晚，大队在城区各主要路段开展酒驾、毒驾、涉牌涉证等重点违法行为整治行动。大队长刘清生参战一线，督导检查整治工作，强调执勤民警、辅警要发扬艰苦奋斗、吃苦耐劳的精神，严整警容风纪，规范执勤执法，同时做好自身安全防护工作。@榆林公安 @三毛的-撒哈拉 @驼城警哥 @超群世界观 @榆林交警 [组图共9张] 原图	查了几个无牌无证三轮车？;	non-rumor	2019/4/18 23:59
158	#郑恩地[超话]# 【两年前的今天】170418The Show<你这样的春天>Timeto郑恩地的微博视频 碰上放松事故有点方的懵😐 一位受赏中字Timeto郑恩地的微博视频	nan	non-rumor	2019/4/18 23:59
159	日本《每日新闻》：发生上周坠海事故前，日本空自F-35A战斗机在2017年6月至2019年1月进行的飞行测试中曾7次因故障而紧急着陆，这7起事故涉及5架F-35A战斗机，其中4架为三菱重工本土组装。坠海的79-8705号机在2017年6月和2019年1月分别由于冷却和导航系统发生故障两次紧急着陆，其余5起事故则是因为燃油和液压系统等故障。 原图	鬼子现在连组装也成问题了吗。;跌下神坛的日本制造;回复@checkwing荣:嗯，其实本来f35也是问题没解决就赶着上马量产。美帝拖不起。;	non-rumor	2019/4/18 23:58
160	昨天，朋友圈被刷屏巴黎圣母院突发大火这座800多年的珍贵建筑“命悬一线”，据报道，火灾可能与修复工作有关。这当然是一件比悲伤更悲伤的事情，作为一枚质量工作者，我觉得，巴黎圣母院修复这个项目，一定没有做好项目FMEA也就是潜在的失效模式及后果分析，在项目之前，分析可能产生的缺陷和事故，确保工艺的不断改进，避免事故的发生。我们经常听到一些现场主管说自己是救火队长，经常要去现场处理质量突发事件，但是，没有做好质量的前期策划，有一些火，你真的救不了。 http	nan	non-rumor	2019/4/18 23:57
161	4月18日23时54分，G2京沪高速K429+200（埠村站附近）上海方向两大货车追尾，现事故正在处理中，现场无压车。	nan	non-rumor	2019/4/18 23:56
162	太 活泼之后吧。。  往往就会出点事故。。。哇    我 真的真的 一点 也不疼     原图	nan	non-rumor	2019/4/18 23:56
163	#安全宣讲# 现正值农忙季节，农用车出行频繁，易发生面包车超员、农用车违法载人、农机车违法上路等违法行为，为预防和减少道路交通事故，确保辖区人民群众出行安全。4月18日下午丰镇市交管大队新城中队深入辖区黑土台镇与相关农机公司进行道路交通安全宣传并签订道路交通安全保证书。  原图	4月18日下午丰镇市交管大队新城中队深入辖区黑土台镇与相关农机公司进行道路交通安全宣传并签订道路交通安全保证书。;	non-rumor	2019/4/18 23:55
164	#路况发布# G70福银高速K672昌九段（马回岭境内，往南昌方向）发生一辆货车与小车追尾事故，单道缓慢通行。--d@江西交通广播	nan	non-rumor	2019/4/18 23:54
165	#安全宣讲# 【农用车整治】    为进一步加强辖区道路交通安全管理，加强春耕时期农用车、电动车管理，有效预防重特大交通事故发生。4月18日下午，四子王旗交管大队城镇中队对辖区农用四轮车违法载人、护学过程遇到乱停车进行安全教育。  原图	4月18日下午，四子王旗交管大队城镇中队对辖区农用四轮车违法载人、护学过程遇到乱停车进行安全教育。;	non-rumor	2019/4/18 23:54
166	#酒驾醉驾专项整治行动#为持续推进酒驾醉驾的专项整治行动，减少道路交通事故的发生。今晚，交警赫山大队桃花仑中队和衡龙桥中队分别在一中广场和319国道沧水铺路段设置缉查点，对过往车辆逐一检查。行动中，共查获饮酒后驾驶机动车12起，整治行动取得了良好的效果。交警提醒：切勿因贪“杯”，造成不可挽回的后果。  @益阳市公安局 @益阳市公安局交警支队  [组图共8张] 原图	乡镇电动三轮车，四轮车办临时证需要带些什么？行驶证和驾驶证都要带吗？在哪里办？什么时间可以办？;支持支持;	non-rumor	2019/4/18 23:54
167	【江苏#无锡高架坍塌#，具体伤亡正在统计】10日晚上六点半左右，312国道上海方向锡港路上跨桥路段桥面垮塌，通行受阻，后方车辆大量积压拥堵，事故现场有人员受伤，车辆受损。目前，救援车辆已到现场，伤亡情况不明。（扬子晚报）扬子晚报的秒拍视频  原图	白色小车.....瞬间就没了.....唉...苦也是一生，乐也是一生，让自己开开心心过好每一天吧，谁也不知道明天会发生什么，一切都是命啊🙏;愿无人员伤亡;视频里那辆红色的车真的太幸运了;	non-rumor	2019/10/10 19:48
168	无锡大桥事故突然明白了一种心情明天和意外真的不知道哪个会先临到趁着还有机会赶紧给想要联系的人联系了“我没事”心安~愿你平安不留遗憾 南京·夫子庙秦淮河风光带  显示地图 原图	nan	non-rumor	2019/10/10 23:59
169	想起之前听同事说过的一个案子，特别因果轮回。是前两年他办的一个危驾案，嫌疑人喝了酒，剐蹭到一位带着孙子逛街的婆婆，很轻微的一点擦伤，构不上交通肇事，因此他被取保候审，没关起来，但案子送到法院的时候，这人没来报到，就这样跑了，因为不是什么严重犯罪，公安那边可能就没怎么全力追缉，一直没抓回来，直到前段时间，发生了一起交通事故，大货车撞死了一个路人甲，然后一查，发现那个倒霉路人甲就是当年的逃犯。他为了躲避短短几个月的刑期，隐姓埋名到处躲躲藏藏，然后在某个安静的夜晚，被疲劳驾驶的货车司机撞死在大马路上，身边一个人都没有。 原图	回复@人生像是一场盛大的别离:szd;因果轮回真的是有道理的...;	non-rumor	2019/10/10 23:59
170	重大事故❗#无锡高架桥突然坍塌# 明天和意外不知道哪个先来且行且珍惜珍惜现在所拥有的一切祈祷平安🙏🙏🙏  原图	nan	non-rumor	2019/10/10 23:59
171	【航拍无锡高架坍塌事故现场 救援工作正在进行中】10月10日晚6时许，江苏无锡北环路附近一高架桥发生垮塌。#无锡警方通报高架桥面侧翻#：桥下被压小车3辆（其中一辆系停放车辆，无人）。救援工作正在进行中，具体伤亡情况也在统计当中。沸点视频的秒拍视频  沸点视频的秒拍视频	nan	non-rumor	2019/10/10 23:59
172	这段视频很有意思>>《无锡高架桥垮塌发生安全事故！》  http	nan	non-rumor	2019/10/10 23:59
173	#无锡高架坍塌#【最新救援视频！】①桥下被压小车3辆（其中一辆系停放车辆，无人）；②事故发生时，一严重超载货车在桥上行驶，可能为桥梁垮塌的直接原因；③现场有3辆挖机在作业，正在破拆桥面解困被压车辆。关注！愿平安！@央视新闻 央视新闻的微博视频 @检察日报	nan	non-rumor	2019/10/10 23:59
174	【#无锡高架侧翻致3死2伤#，初查系运输车辆超载所致】10月10日18时10分许，江苏省无锡市312国道K135处、锡港路上跨桥发生桥面侧翻事故。经现场搜救确认，桥下共有3辆小车被压，其中一辆系停放车辆（无人，驾驶员已找到），另外2辆车上共有3人，已死亡。 澎湃新闻的微博直播 .	我多年前曾在钢铁物流仓库呆过，车拉一百几十吨是常见的，但是拉着这么多上高架是十分愚蠢的，应该倒查高架监控，看看究竟每天有多少这类车上了高架，绝对不会就这一辆通过一次就侧翻，而是桥墩桥面支撑处已经受到很多损伤，这辆车就成了那根稻草。;回复@呦呦鹿鸣食野之蒿v:有本事就跟我一直骂，别怂，别人回你了就发个表情，怎么的，你不是很能吗？你不是很厉害吗？现在软了？;昆明理工大学李心草事件请关注一下;	non-rumor	2019/10/11 10:08
175	出了重大事故导致在老板面前尊严扫地、颜面无存，晚上睡前老板说：妈妈，你要叫我姐姐知道吗！但是，还是要祝贺老板第一次pss课大成功🎉  [组图共2张] 原图	nan	non-rumor	2019/10/11 23:58
176	【澎湃媒体号：无锡垮桥事故幸存货车司机：桥身直接砸到我挡风玻璃上】http	nan	non-rumor	2019/10/11 23:58
177	【草莓】使命召唤17恐遭遇重大开发事故，T组紧急上任，名称定为黑色行动5？八卦一下明年新作的个中隐秘 电竞圈最新报道的微博视频	nan	non-rumor	2019/10/11 23:58
178	#中学老师两年前发文担忧无锡高架安全##高架侧翻遇难者系单亲爸爸# 大晚上的眼泪不值钱初三的孩子心里咋能承受的住啊天真的得彻查事故原因，到底是大货车超重还是高架桥的质量问题或是以上原因都有一定要查清楚啊	nan	non-rumor	2019/10/11 23:58
179	#宁铁发布#据中国地震台网正式测定：10月12日22时55分在广西玉林市北流市（北纬22.18度，东经110.51度）发生5.2级地震，震源深度10千米。截至23时55分，中国铁路南宁局集团有限公司紧急扣停K1234次、K150次、K9313次、K835次、K827/30次、K1205/8次、K363次、T289次、K1207次等9趟旅客列车。目前，管内客货列车安全，没有发生事故，无人员伤亡。受地震影响，益湛、黎湛、河茂线部分列车将出现不同程度的晚点。由此给广大旅客带来不便，深表歉意。铁路部门提醒旅客，密切留意车站公告和南宁铁路官方微博，及时做好行程安排。	受地震影响，益湛、黎湛、河茂线部分列车将出现不同程度的晚点。由此给广大旅客带来不便，深表歉意。铁路部门提醒旅客，密切留意车站公告和南宁铁路官方微博，及时做好行程安排。@南宁铁路;平安;辛苦了 铁路为人民;	non-rumor	2019/10/12 23:59
180	G20青银高速K254+600（淄博西枢纽[S29滨莱高速]以东约4公里）青岛方向两大货车追尾，造成车辆通行缓慢，现事故正在处理中。接交警通知，周村、邹平东、邹平西站青岛方向入口临时关闭。建议过往车辆绕行309国道，由淄博收费站上路去往青岛方向，请驾乘人员注意行车安全。 〈热烈祝贺济青高速小许家以西段北幅恢复通行，欢迎行驶！〉	nan	non-rumor	2019/10/12 23:59
181	晚上困的头掉不要进行线上操作 头脑太不清醒了差点p0事故	nan	non-rumor	2019/10/12 23:59
182	【#高架侧翻女幸存者发声#：不敢再走事发地】10月12日，无锡林女士回忆自己在上垮桥侧翻时的惊险经历，当时她骑电动车猛冲，躲过了砸下来的桥面。林女士说，这条路是她和老公上下班的必经之路，事故发生后，她每天多绕十几分钟的路上班，“有心理阴影，看到上面有桥的路，我都有桥要砸下来的感觉”。#无锡高架桥侧翻# @新京报我们视频 http	nan	non-rumor	2019/10/12 23:58
183	#凤凰新闻#分享凤凰新闻：无锡高架事故被压空车车主系附近宾馆房客，事发时刚坐下点菜 无锡高架事故被压空车车主系附近宾馆房客，事发时刚坐下点菜 来自@凤凰新闻客户端 http	nan	non-rumor	2019/10/12 23:58
